review,rating,date,bank,source,polarity,subjectivity,sentiment,vader_compound,vader_sentiment,analysis_timestamp
"Is this app fake i try it not working it say please try again later, unable to make transactions what is the purpose of this app . If it is not working delete it",1,2024-07-25,BOA,Google Play Store,-0.3333333333333333,0.5,negative,-0.2023,negative,2025-11-29 15:46:39.451948
I don't know why but your apps start out great then all of a sudden don't work🤷‍♀️,1,2024-11-28,BOA,Google Play Store,0.4,0.625,positive,0.7684,positive,2025-11-29 15:46:39.451948
Great UI and seamless UX. I love it!!,5,2024-09-25,BOA,Google Play Store,0.5604166666666667,0.48333333333333334,positive,0.8715,positive,2025-11-29 15:46:39.451948
It keeps crashing and hasn't been fixed,1,2024-05-07,BOA,Google Play Store,0.1,0.2,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Pls improve your mobile banking app it's doesn't work constantly after i updated the new version of your app try to improve,1,2024-05-05,BOA,Google Play Store,0.06818181818181818,0.3939393939393939,neutral,0.7269,positive,2025-11-29 15:46:39.451948
"With every update the app keeps on getting worse,it is filled with bugs",1,2024-04-29,BOA,Google Play Store,0.4,0.9,positive,0.0,neutral,2025-11-29 15:46:39.451948
It's not opening. Really frustrating,1,2025-03-01,BOA,Google Play Store,-0.4,0.9,negative,0.3865,positive,2025-11-29 15:46:39.451948
Its very slow and fail to load any transaction,2,2024-02-15,BOA,Google Play Store,-0.44500000000000006,0.41000000000000003,negative,-0.5809,negative,2025-11-29 15:46:39.451948
"The application is full of bug, so annoying.",1,2024-05-07,BOA,Google Play Store,-0.22500000000000003,0.7250000000000001,negative,-0.541,negative,2025-11-29 15:46:39.451948
"From now on I will never going to use this app,It is a trash app.No one care about this app from bank I will rate them 0/5.",1,2024-07-06,BOA,Google Play Store,0.0,0.0,neutral,0.4939,positive,2025-11-29 15:46:39.451948
It doesn't function properly!! You don't even deserve one star.. please stop playing your dirty game on your customer...,1,2024-04-29,BOA,Google Play Store,-0.3333333333333333,0.43333333333333335,negative,-0.3786,negative,2025-11-29 15:46:39.451948
What is the purpose or point of not allowing to take a screenshot of the recipe after transferring???,1,2024-05-29,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Every time needs update & after that it's not working it's too boring,1,2024-05-01,BOA,Google Play Store,-1.0,1.0,negative,-0.3182,negative,2025-11-29 15:46:39.451948
What's wrong with app suddenly stoped to open?,1,2024-03-25,BOA,Google Play Store,-0.16666666666666666,0.6333333333333333,negative,-0.4767,negative,2025-11-29 15:46:39.451948
Horrible customer service and app crashes Horrible!!,1,2025-01-15,BOA,Google Play Store,-1.0,1.0,negative,-0.8217,negative,2025-11-29 15:46:39.451948
You've improved from the previous one! Also try to add dark mode.,5,2024-01-17,BOA,Google Play Store,-0.17916666666666664,0.2833333333333333,negative,0.5255,positive,2025-11-29 15:46:39.451948
please open my mobile app,5,2025-09-10,BOA,Google Play Store,0.0,0.5,neutral,0.3182,positive,2025-11-29 15:46:39.451948
Very poor app b/c highly slow to open the app,1,2024-08-12,BOA,Google Play Store,-0.2733333333333334,0.5599999999999999,negative,-0.5256,negative,2025-11-29 15:46:39.451948
It is not downloading. It stops at 79 % . Why ?,1,2024-01-23,BOA,Google Play Store,0.0,0.0,neutral,0.1139,positive,2025-11-29 15:46:39.451948
"the app isn't working after it asked me the password it starts loading, but it doesn't open",3,2025-04-20,BOA,Google Play Store,0.0,0.5,neutral,0.0,neutral,2025-11-29 15:46:39.451948
The most terrible mobel banking app in the world it is not working ones in a week,1,2024-04-13,BOA,Google Play Store,-0.25,0.75,negative,-0.5256,negative,2025-11-29 15:46:39.451948
Was good at first but now i couldn't reach my apollo account in the mobile banking app,1,2024-03-03,BOA,Google Play Store,0.475,0.4666666666666667,positive,0.2117,positive,2025-11-29 15:46:39.451948
Simplify your life by using the Abyssinia app I like it because it is comfortable and safe,5,2024-04-11,BOA,Google Play Store,0.45,0.65,positive,0.8271,positive,2025-11-29 15:46:39.451948
Very poor app. Its Always cresh and not compatible,2,2024-07-13,BOA,Google Play Store,-0.52,0.78,negative,-0.5256,negative,2025-11-29 15:46:39.451948
This application is relatively good even if some times interpreted.But apolo is difficult application please improve it.,5,2024-04-28,BOA,Google Play Store,0.09999999999999998,0.8,neutral,0.6808,positive,2025-11-29 15:46:39.451948
Tnx for updating the app its easy and fadt,5,2024-02-04,BOA,Google Play Store,0.43333333333333335,0.8333333333333334,positive,0.6124,positive,2025-11-29 15:46:39.451948
"From Ethiopian Internet banking Abbisiniya Internet banking application is the most worst boring and slower app, please fix that",1,2024-05-01,BOA,Google Play Store,-0.5,0.8333333333333334,negative,-0.688,negative,2025-11-29 15:46:39.451948
Why do u force me to Turn OFF developers option just to use your app its not fair and am not using ur app anymore,1,2024-05-10,BOA,Google Play Store,-0.35,0.9,negative,-0.2411,negative,2025-11-29 15:46:39.451948
That's too good application but try to add more alternatives and futures or possibilitys for your customers,3,2024-09-25,BOA,Google Play Store,0.6,0.55,positive,0.2382,positive,2025-11-29 15:46:39.451948
"Ultimately, the worst mobile banking experience ever left me feeling exasperated and disillusioned.Its a nightmare",1,2024-04-13,BOA,Google Play Store,-0.3333333333333333,0.6666666666666666,negative,-0.7506,negative,2025-11-29 15:46:39.451948
I'm living out of country how may I download and use mobile banking? It asks me the Ethiopia phone number and I can't receive text to confirm because I'm out side the country. So please lete know if I can use while I'm outside the country. Thanks,1,2024-10-04,BOA,Google Play Store,0.1,0.125,neutral,0.7344,positive,2025-11-29 15:46:39.451948
Not working properly always loading !,3,2024-02-04,BOA,Google Play Store,0.0,0.1,neutral,0.0,neutral,2025-11-29 15:46:39.451948
"the worst app ever,",1,2025-10-30,BOA,Google Play Store,-1.0,1.0,negative,-0.6249,negative,2025-11-29 15:46:39.451948
Frequently crashing fix it please,1,2024-05-01,BOA,Google Play Store,0.1,0.3,neutral,0.3182,positive,2025-11-29 15:46:39.451948
The update app is the worest one when i compare with past.,1,2024-04-28,BOA,Google Play Store,-0.25,0.25,negative,0.0,neutral,2025-11-29 15:46:39.451948
It is easy to use and very fast app,5,2024-02-23,BOA,Google Play Store,0.3466666666666667,0.8066666666666666,positive,0.4404,positive,2025-11-29 15:46:39.451948
It's not working for 3days. Come on as a big bank in Ethiopia this is unprofessionallism from boa,1,2024-05-15,BOA,Google Play Store,0.0,0.1,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Plz fix the Apps ....screenshot lovation hide from glarey share botten not work😔😔,1,2024-08-30,BOA,Google Play Store,0.0,0.0,neutral,0.2211,positive,2025-11-29 15:46:39.451948
it is a good app,5,2025-11-18,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
It has good features but sometimes it doesn't work...0,1,2025-03-02,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.2382,positive,2025-11-29 15:46:39.451948
What is that disable developer option I have never seen any app commands.,3,2024-05-22,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
"Why is the app asking me to remove developer options? Why does it matter what I do with my phone , this is unacceptable! Fix this",3,2024-05-06,BOA,Google Play Store,0.0,0.0,neutral,-0.4926,negative,2025-11-29 15:46:39.451948
It is the worst app that I have ever downloaded. It crushes every time I log in 👎 👎 👎 👎 👎 👎 👎 👎 👎 👎 👎 👎 👎 👎,1,2024-02-14,BOA,Google Play Store,-1.0,1.0,negative,-0.7906,negative,2025-11-29 15:46:39.451948
This the best mobile banking App BOA mobile banking included all digital banking features and we can access the most companies and sectors with this App. Thanks for giving this services Keep going .,5,2024-04-12,BOA,Google Play Store,0.425,0.25,positive,0.8591,positive,2025-11-29 15:46:39.451948
I bought a mobile card on this app but I didn't receive it and it took my money and I didn't get my money back.,1,2024-09-21,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
"How many hours should I wait after transferring money to telebirr, please do something about the transfer delay issue I need my money when ever.",1,2024-09-15,BOA,Google Play Store,0.5,0.5,positive,0.0,neutral,2025-11-29 15:46:39.451948
I can't believe that Abyssinia develop this kind of trash app it have a lot of issues 👎👎👎,1,2024-07-13,BOA,Google Play Store,0.6,0.9,positive,0.0,neutral,2025-11-29 15:46:39.451948
It's good app tnx for u new update it's very easy to using this app they add some future tnx Abyssinia bank,5,2024-04-18,BOA,Google Play Store,0.3499242424242424,0.5448863636363637,positive,0.8516,positive,2025-11-29 15:46:39.451948
its best app but its don't working in poor connection area so,5,2024-07-03,BOA,Google Play Store,0.3,0.44999999999999996,positive,0.7123,positive,2025-11-29 15:46:39.451948
Error occurred try again for 5 days tele birr user not found ለራሴ አዝዤ,1,2024-07-08,BOA,Google Play Store,0.0,0.0,neutral,-0.4019,negative,2025-11-29 15:46:39.451948
"This app crashes everytime, please fix it",1,2024-11-12,BOA,Google Play Store,0.0,0.0,neutral,0.3182,positive,2025-11-29 15:46:39.451948
Best app but after the update the screenshot not working,4,2024-02-19,BOA,Google Play Store,1.0,0.3,positive,0.3818,positive,2025-11-29 15:46:39.451948
You make the app worse . Asif it is update you make us install it as new then you create us problems,1,2024-02-02,BOA,Google Play Store,-0.13181818181818183,0.5272727272727272,negative,-0.5719,negative,2025-11-29 15:46:39.451948
"It's not working as it was , so much need to improve, it was the best but not anymore",2,2024-08-01,BOA,Google Play Store,0.6,0.25,positive,0.5499,positive,2025-11-29 15:46:39.451948
"you guys keep on releasing unstable app, now it won't login",2,2024-04-30,BOA,Google Play Store,0.0,0.0,neutral,-0.3612,negative,2025-11-29 15:46:39.451948
Crash... glitch... crash... blame connection... crash... crash again. Please fix it,1,2024-05-02,BOA,Google Play Store,0.0,0.0,neutral,-0.872,negative,2025-11-29 15:46:39.451948
The worst banking app ever. Never works!,1,2024-12-14,BOA,Google Play Store,-1.0,1.0,negative,-0.6588,negative,2025-11-29 15:46:39.451948
"Such a junk application, its not working at all. Waste of time",1,2024-04-30,BOA,Google Play Store,-0.1,0.25,neutral,-0.4215,negative,2025-11-29 15:46:39.451948
Much better and easy to access then the last boa app,5,2024-02-05,BOA,Google Play Store,0.3111111111111111,0.46666666666666673,positive,0.7003,positive,2025-11-29 15:46:39.451948
after i typed in my password it says successfully logged out ...and goes back to the first page,2,2025-04-04,BOA,Google Play Store,0.3333333333333333,0.42777777777777776,positive,0.4939,positive,2025-11-29 15:46:39.451948
so poor app to use can't start up when open the app,1,2024-08-08,BOA,Google Play Store,-0.2,0.55,negative,-0.5256,negative,2025-11-29 15:46:39.451948
Please fix the app i doesn't belongs to Abbssinya Bank Name,1,2024-05-22,BOA,Google Play Store,0.0,0.0,neutral,0.3182,positive,2025-11-29 15:46:39.451948
It doesnt send birr immediately to anything,1,2024-02-17,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Not yet completely working this App. i don't know when is it will be working properly! Its Sad!!!,1,2024-07-31,BOA,Google Play Store,-0.2921875,0.5,negative,-0.6449,negative,2025-11-29 15:46:39.451948
bro the worst app made by human kind!! as a software engineer it make me so sad seeing enterprise as big as BOA make apps like this. it is a disgrace for our country!!,1,2025-03-05,BOA,Google Play Store,-0.1125,0.62,negative,-0.8205,negative,2025-11-29 15:46:39.451948
"This is not functional at all, it takes forever to make a transaction,please improve it.",1,2024-04-24,BOA,Google Play Store,0.0,0.0,neutral,0.4404,positive,2025-11-29 15:46:39.451948
App good. how money transfer tele birr agents,1,2024-02-12,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
I Don't Like It Once U Open It's open did Not Ask U The Pin when u get back Not Safty the Old Version Is More Secured,2,2024-02-06,BOA,Google Play Store,0.12,0.33999999999999997,positive,0.2223,positive,2025-11-29 15:46:39.451948
"The worst app. Can't even login to my device. Phone : Pexel7a, version : android 13.",1,2024-01-16,BOA,Google Play Store,-1.0,1.0,negative,-0.6249,negative,2025-11-29 15:46:39.451948
How to download or screenshot of payment receipt...what kinda worst app ever 🤮🤮🤢,1,2024-09-11,BOA,Google Play Store,-1.0,1.0,negative,-0.5868,negative,2025-11-29 15:46:39.451948
I can't update the enable button not open.,1,2024-04-24,BOA,Google Play Store,0.0,0.5,neutral,0.0,neutral,2025-11-29 15:46:39.451948
