review,rating,date,bank,source,polarity,subjectivity,sentiment,vader_compound,vader_sentiment
"I opened an account and unable to download this app. What's wrong? 14.05.21 Two weeks now, and still unable to download app. No one from CBE is reacting. Negative image for an old institute such as CBE.",1,2021-05-14,CBE,Google Play Store,-0.2833333333333333,0.5,negative,-0.8402,negative
"U redirect me here to update the app, but there is no an update rather to open it and the app is not working. Unable to sync, pls go througn it.",4,2022-02-12,CBE,Google Play Store,-0.25,0.5,negative,-0.3291,negative
This version is not working well the old version works with out any problem. Please make adjustment in thjs version.,1,2024-02-11,CBE,Google Play Store,0.1,0.2,neutral,-0.2991,negative
Superb app. Serves better than I expected in a remote and hardly Internet connection covered areas while in the field work. Thanks team,5,2024-12-03,CBE,Google Play Store,0.20138888888888884,0.47361111111111115,positive,0.872,positive
"In the home menu, the updated date of balance is not shown. Moreover, the recent account does not show the withdrawal cash amount.",2,2021-06-04,CBE,Google Play Store,0.0,0.25,neutral,-0.0191,neutral
The app only shows 25 transaction. The most frustrating it ever. Other banks gives you months of transactions ans statement. What a joke,1,2024-09-09,CBE,Google Play Store,-0.0062500000000000056,0.69375,neutral,-0.2484,negative
without any reason it shows white screen and can't make transfers. Then when I went to branch then they reply go to the branch where you open your account.,1,2025-02-01,CBE,Google Play Store,0.0,0.25,neutral,0.0,neutral
"I have been using for more than 3 years. It was good, but after upgrade to new version end up with white screen. What is wrong with that. Thanks.",3,2021-06-04,CBE,Google Play Store,0.17272727272727273,0.44242424242424244,positive,0.1655,positive
The app is absolutely amazing with seamless functionalities. I never face any hurdles while using it. It deserves 5 stars!,5,2023-12-28,CBE,Google Play Store,0.36250000000000004,0.5,positive,0.6581,positive
The app is crashing and freezing in recents' section. But it works fine in other sections very helpful app.,5,2023-01-23,CBE,Google Play Store,0.1638888888888889,0.39166666666666666,positive,0.7302,positive
this app is very nice but statment history is very shiort atlist add 15 days,4,2025-08-23,CBE,Google Play Store,0.49,0.65,positive,0.2609,positive
It's the best app for banking I've ever had. It was very effective and provide fast and urgent services but currently it's detororiating.,3,2022-12-19,CBE,Google Play Store,0.495,0.575,positive,0.6365,positive
"service charge , vat, fee everything here is not yours they wanna take what you have, everything is not fair",1,2025-10-08,CBE,Google Play Store,-0.35,0.9,negative,-0.2411,negative
"Smart service But, your service charge is too high",5,2025-08-20,CBE,Google Play Store,0.18714285714285714,0.5914285714285714,positive,0.2144,positive
very good banking service and fast service,5,2025-11-24,CBE,Google Play Store,0.5549999999999999,0.6900000000000001,positive,0.4927,positive
This app is good but i cant download on my LG & samsung s6 phone it says 'its not compatible for this devices' so pls fix this problem guys & make the app to compatible for all phones pls pls...thanks.,2,2020-08-27,CBE,Google Play Store,0.7,0.6000000000000001,positive,-0.0098,neutral
This service is qulity and very easy to use by any place any time also i could have save my time. Just i can say fantastic.,5,2024-09-16,CBE,Google Play Store,0.4816666666666667,0.95,positive,0.8748,positive
"Something is wrong with the new update,it keep closing itself and i couldn't made an important transaction.",3,2025-01-30,CBE,Google Play Store,0.012121212121212125,0.7848484848484848,neutral,-0.5707,negative
Latest update is having bugs. The is not opening and crashing after updating.plz fix soon.,1,2019-03-05,CBE,Google Play Store,0.5,0.9,positive,0.0,neutral
This update is not totally working on my android 10.I try to reinstall and get the authorization key from branch but it always says authentication failed .Is the any one who cam help?,1,2020-07-24,CBE,Google Play Store,-0.16666666666666666,0.6833333333333332,negative,-0.2263,negative
it is good app but when I make inter bank transaction It can't display The receiver account number and name of receiver and also receiver bank,4,2025-03-19,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.34,positive
It was good but there are some things missing like 1- can't get more than 10 transection so you add to get last 6 month transection.,3,2022-12-08,CBE,Google Play Store,0.25,0.3041666666666667,positive,0.34,positive
"Great application for me,So I would like to rate with Solid 5 star.That It works well overall. So hello everyone enjoy the apps",5,2025-09-27,CBE,Google Play Store,0.30000000000000004,0.3375,positive,0.9147,positive
it doesn't show bank statement and no options to see transactions for the past months.,2,2025-10-12,CBE,Google Play Store,-0.25,0.25,negative,-0.296,negative
it is very good banking web but its network is sometimes busy i hope they willfix the problem,4,2025-09-30,CBE,Google Play Store,0.505,0.54,positive,0.3392,positive
Good update 👍👍 Scanning Qr code for receipt and receive money via qr code is good. But please make the CBEBirr app work easly like this it's not working on android version under 8.,5,2024-02-11,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.8442,positive
the app say it is not compatible with ur phone can u fix it it is not updating.,1,2025-08-30,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Why are the messages always come to me very late? I can't even see who has deposed the money it's very annoying. You have to fix this,3,2023-01-29,CBE,Google Play Store,-0.6950000000000001,0.89,negative,-0.4576,negative
It's not working at abroad for me. It was good in home country. I don't why the reason is! please advice me any one who has an experience.,1,2023-03-14,CBE,Google Play Store,0.875,0.6000000000000001,positive,0.6696,positive
It is good but i can not install the app why? And the other one is it is better to show the earliest transactions for instanse before 30 days ago,3,2025-02-27,CBE,Google Play Store,0.35833333333333334,0.4916666666666667,positive,0.7003,positive
"It is a very simple and convenient application, if exporting or downloading option included more preferable",3,2023-03-05,CBE,Google Play Store,0.25,0.48214285714285715,positive,0.0,neutral
"Amazing application, better than in person service.keep it up! Please include more option.",5,2023-04-05,CBE,Google Play Store,0.5750000000000001,0.6333333333333333,positive,0.8516,positive
Worst update ever. It asked to disable the developer's option which they don't have any authority over. Most useless update ever. I wish I could give it a 0 star if it was possible. Why do you care about my phone's settings? Stupid developers. Should Switch to other banks.,1,2025-01-01,CBE,Google Play Store,-0.3208333333333333,0.6791666666666667,negative,-0.7109,negative
"It lags before showing the transaction and you have to use the one in the sms message , why doesn't it work on the app it just says loading",1,2025-02-18,CBE,Google Play Store,0.0,0.0,neutral,-0.3612,negative
"I love it.it makes payment easier for me.as i don't like going to banks and wait and waste my time,i found this app very helpful and important . 5⭐",5,2021-11-05,CBE,Google Play Store,0.225,0.475,positive,0.8045,positive
I see major improvements and I thank you personaly. But the total exiting after usage is non responsive. Try to solve it.,4,2020-08-07,CBE,Google Play Store,0.03125,0.625,neutral,0.7904,positive
"It doesn't work when I turn it on with data, it only works with wifi so it's really bothering me.",2,2023-10-18,CBE,Google Play Store,0.1,0.6,neutral,-0.4865,negative
"Its better,but it's not complete. E.g on access to AAWSA payment,can't add another account.",4,2020-08-07,CBE,Google Play Store,-0.05,0.4,neutral,0.0,neutral
"Worest apk even it doesn't show recent transactions, resending issues. The account will be reduced without showing the money I sent.",1,2024-04-21,CBE,Google Play Store,0.0,0.25,neutral,0.0,neutral
"it very interesting and easy to use & this new version is very fast to update the transaction, acct bal ,etc",5,2020-09-16,CBE,Google Play Store,0.36992424242424243,0.679469696969697,positive,0.7316,positive
